Datetime,Schmidt_Control
1990-06-02T06:00:00Z,44.86893480756186
1990-06-03T06:00:00Z,39.91530353134595
1990-06-04T06:00:00Z,27.102446522499463
1990-06-05T06:00:00Z,31.930171311796325
1990-06-06T06:00:00Z,13.546186854392325
1990-06-07T06:00:00Z,18.24088483704398
1990-06-08T06:00:00Z,29.527387550666525
1990-06-09T06:00:00Z,39.91560433355933
1990-06-10T06:00:00Z,46.23082660260718
1990-06-11T06:00:00Z,60.94943772905577
1990-06-12T06:00:00Z,60.946958388836286
1990-06-13T06:00:00Z,72.30168176854838
1990-06-14T06:00:00Z,96.23322022739595
1990-06-15T06:00:00Z,119.50734492033503
1990-06-16T06:00:00Z,127.59001949440388
1990-06-17T06:00:00Z,123.69170395953392
1990-06-18T06:00:00Z,144.3243071004233
1990-06-19T06:00:00Z,143.91433681179976
1990-06-20T06:00:00Z,137.8964097825555
1990-06-21T06:00:00Z,148.1302635738487
1990-06-22T06:00:00Z,137.13395853458658
1990-06-23T06:00:00Z,136.01136327868835
1990-06-24T06:00:00Z,116.5815088342726
1990-06-25T06:00:00Z,126.27034777660889
1990-06-26T06:00:00Z,138.17049755832434
1990-06-27T06:00:00Z,153.58832238037272
1990-06-28T06:00:00Z,170.5751197877568
1990-06-29T06:00:00Z,171.09363729492006
1990-06-30T06:00:00Z,196.33993783977576
1990-07-01T06:00:00Z,203.22954783514854
1990-07-02T06:00:00Z,194.78535045539186
1990-07-03T06:00:00Z,190.42318049100928
1990-07-04T06:00:00Z,199.41509145777798
1990-07-05T06:00:00Z,231.18072175053092
1990-07-06T06:00:00Z,229.86810484888804
1990-07-07T06:00:00Z,223.29207136642097
1990-07-08T06:00:00Z,204.78247789504604
1990-07-09T06:00:00Z,218.67333333337896
1990-07-10T06:00:00Z,224.39535027668072
1990-07-11T06:00:00Z,227.04199169521
1990-07-12T06:00:00Z,218.92350398835381
1990-07-13T06:00:00Z,190.6425064786624
1990-07-14T06:00:00Z,171.12392458410065
1990-07-15T06:00:00Z,147.61809889225313
1990-07-16T06:00:00Z,149.2462931059427
1990-07-17T06:00:00Z,159.08444675299202
1990-07-18T06:00:00Z,169.99001190506775
1990-07-19T06:00:00Z,179.56409382092673
1990-07-20T06:00:00Z,187.83830667068477
1990-07-21T06:00:00Z,190.37619624779865
1990-07-22T06:00:00Z,197.10703682340716
1990-07-23T06:00:00Z,192.8213996364251
1990-07-24T06:00:00Z,186.91985313800558
1990-07-25T06:00:00Z,191.3402757347042
1990-07-26T06:00:00Z,193.35721922341799
1990-07-27T06:00:00Z,189.00419809973414
1990-07-28T06:00:00Z,179.21159536893452
1990-07-29T06:00:00Z,188.29594446024095
1990-07-30T06:00:00Z,195.20563020620656
1990-07-31T06:00:00Z,188.85049277991908
1990-08-01T06:00:00Z,196.19835108673666
