time,FLOW,TEMP,SALT
1990-10-08T00:00:00Z,0.240716345,15.93318,1
1990-10-09T00:00:00Z,1.99353585,15.436873,1
1990-10-10T00:00:00Z,8.537745478,14.943668,1
1990-10-11T00:00:00Z,1.075893766,14.668105,1
1990-10-12T00:00:00Z,0.64138927,14.49886,1
1990-10-13T00:00:00Z,0.803609267,14.315625,1
1990-10-14T00:00:00Z,3.414010039,14.22627,1
1990-10-15T00:00:00Z,0.40898023,13.937046,1
1990-10-16T00:00:00Z,0.666980839,13.830291,1
1990-10-17T00:00:00Z,2.122523313,13.947236,1
1990-10-18T00:00:00Z,4.382184775,13.414878,1
1990-10-19T00:00:00Z,0.501891047,13.139948,1
1990-10-20T00:00:00Z,0.39876082,12.876938,1
1990-10-21T00:00:00Z,1.218416426,12.777702,1
1990-10-22T00:00:00Z,0.61698815,12.594595,1
1990-10-23T00:00:00Z,0.524690377,12.451996,1
1990-10-24T00:00:00Z,0.236875991,12.201792,1
1990-10-25T00:00:00Z,0.637666558,12.04686,1
1990-10-26T00:00:00Z,0.203374878,11.820364,1
1990-10-27T00:00:00Z,0,11.571295,1
1990-10-28T00:00:00Z,0,11.299793,1
1990-10-29T00:00:00Z,0.089924099,11.047948,1
1990-10-30T00:00:00Z,0.833114335,11.059339,1
1990-10-31T00:00:00Z,0.974719016,11.014655,1
1990-11-01T00:00:00Z,1.156421373,10.934733,1
1990-11-02T00:00:00Z,1.108633428,11.000796,1
1990-11-03T00:00:00Z,2.906705417,10.983394,1
1990-11-04T00:00:00Z,4.596180963,10.713143,1
1990-11-05T00:00:00Z,2.986364714,10.426044,1
1990-11-06T00:00:00Z,0.886198596,10.257397,1
1990-11-07T00:00:00Z,0.794340915,9.964669,1
1990-11-08T00:00:00Z,0.400306278,9.608413,1
1990-11-09T00:00:00Z,2.274656655,9.423097,1
1990-11-10T00:00:00Z,0.338897208,9.163257,1
1990-11-11T00:00:00Z,0.32525401,8.825881,1
1990-11-12T00:00:00Z,0.251879019,8.513903,1
1990-11-13T00:00:00Z,0.649422531,8.308883,1
1990-11-14T00:00:00Z,0.514988452,8.129519,1
1990-11-15T00:00:00Z,0.931611679,8.093918,1
1990-11-16T00:00:00Z,0.754762649,8.060057,1
1990-11-17T00:00:00Z,0.645198571,7.848936,1
1990-11-18T00:00:00Z,0.452169222,7.68717,1
1990-11-19T00:00:00Z,0.83284442,7.593632,1
1990-11-20T00:00:00Z,1.031628116,7.488142,1
1990-11-21T00:00:00Z,5.245720583,7.604428,1
1990-11-22T00:00:00Z,0.60560936,7.463944,1
1990-11-23T00:00:00Z,0,7.191619,1
1990-11-24T00:00:00Z,0.463840496,6.934675,1
1990-11-25T00:00:00Z,0.527996017,6.732686,1
1990-11-26T00:00:00Z,0.794738579,6.559565,1
1990-11-27T00:00:00Z,6.180292263,6.731512,1
1990-11-28T00:00:00Z,1.228400837,6.427215,1
1990-11-29T00:00:00Z,0.530913133,6.112767,1
1990-11-30T00:00:00Z,0.081354568,5.784997,1
1990-12-01T00:00:00Z,0.580886303,5.595958,1
1990-12-02T00:00:00Z,0.454144791,5.316429,1
1990-12-03T00:00:00Z,18.61215521,4.961847,1
1990-12-04T00:00:00Z,0.094619938,4.531751,1
1990-12-05T00:00:00Z,0.272415683,4.196245,1
1990-12-06T00:00:00Z,0.408195014,3.865378,1
1990-12-07T00:00:00Z,0.393684581,3.593123,1
1990-12-08T00:00:00Z,0.763456643,0.977854,1
1990-12-09T00:00:00Z,0.842665088,3.211745,1
1990-12-10T00:00:00Z,0.971475837,0.89,1
1990-12-11T00:00:00Z,1.010294477,0.066541,1
1990-12-12T00:00:00Z,1.08325398,2.828777,1
1990-12-13T00:00:00Z,0.914565737,2.252538,1
1990-12-14T00:00:00Z,0.961117513,2.567668,1
1990-12-15T00:00:00Z,4.247796262,2.422777,1
1990-12-16T00:00:00Z,0.953654902,2.088275,1
1990-12-17T00:00:00Z,3.123470787,0.270208,1
1990-12-18T00:00:00Z,1.501247133,1.009088,1
1990-12-19T00:00:00Z,1.019429139,1.997575,1
1990-12-20T00:00:00Z,0.902117373,1.939316,1
1990-12-21T00:00:00Z,0.916550991,1.48605,1
1990-12-22T00:00:00Z,0.38781005,1.524312,1
1990-12-23T00:00:00Z,0.198116388,0.793509,1
1990-12-24T00:00:00Z,0.356786601,1.85E-04,1
1990-12-25T00:00:00Z,0.230791058,0.33304,1
1990-12-26T00:00:00Z,0.436323711,1.81E-04,1
1990-12-27T00:00:00Z,0.511144694,0.157186,1
1990-12-28T00:00:00Z,1.546921154,0.182524,1
1990-12-29T00:00:00Z,5.201005447,0.144651,1
1990-12-30T00:00:00Z,0.176124164,0.07341,1
1990-12-31T00:00:00Z,0.28293556,0.102348,1
1991-01-01T00:00:00Z,0.392276435,0.055671,1
1991-01-02T00:00:00Z,0.357384793,0.057262,1
1991-01-03T00:00:00Z,0.333352364,0.099842,1
1991-01-04T00:00:00Z,0.349963764,0.015435,1
1991-01-05T00:00:00Z,0,0.251571,1
1991-01-06T00:00:00Z,0,0.457944,1
1991-01-07T00:00:00Z,0,0.724055,1
1991-01-08T00:00:00Z,0,0.82467,1
1991-01-09T00:00:00Z,0,0.908233,1
1991-01-10T00:00:00Z,0,1.052033,1
1991-01-11T00:00:00Z,0,0.759377,1
1991-01-12T00:00:00Z,0,0.712141,1
1991-01-13T00:00:00Z,0,1.197267,1
1991-01-14T00:00:00Z,0,1.272666,1
1991-01-15T00:00:00Z,0,1.348728,1
1991-01-16T00:00:00Z,0,1.366078,1
1991-01-17T00:00:00Z,0,1.425866,1
1991-01-18T00:00:00Z,0,1.539387,1
1991-01-19T00:00:00Z,0,1.486258,1
1991-01-20T00:00:00Z,0,1.142414,1
1991-01-21T00:00:00Z,0,1.684845,1
1991-01-22T00:00:00Z,0,1.809666,1
1991-01-23T00:00:00Z,0,1.670104,1
1991-01-24T00:00:00Z,0,1.930499,1
1991-01-25T00:00:00Z,0,2.05537,1
1991-01-26T00:00:00Z,0,2.033728,1
1991-01-27T00:00:00Z,0,1.869364,1
1991-01-28T00:00:00Z,0,1.884518,1
1991-01-29T00:00:00Z,0,1.719373,1
1991-01-30T00:00:00Z,0,2.115501,1
1991-01-31T00:00:00Z,0,2.046168,1
1991-02-01T00:00:00Z,0,1.865745,1
1991-02-02T00:00:00Z,0,1.54094,1
1991-02-03T00:00:00Z,0,1.273063,1
1991-02-04T00:00:00Z,0,0.975823,1
1991-02-05T00:00:00Z,0,0.862588,1
1991-02-06T00:00:00Z,0,0.973539,1
1991-02-07T00:00:00Z,0,1.014571,1
1991-02-08T00:00:00Z,0,1.02485,1
1991-02-09T00:00:00Z,0,1.025458,1
1991-02-10T00:00:00Z,0,1.318565,1
1991-02-11T00:00:00Z,0,1.570836,1
1991-02-12T00:00:00Z,0,1.580274,1
1991-02-13T00:00:00Z,0,0.97092,1
1991-02-14T00:00:00Z,0,0.621005,1
1991-02-15T00:00:00Z,0,1.211455,1
1991-02-16T00:00:00Z,0,1.482648,1
1991-02-17T00:00:00Z,0,0.951712,1
1991-02-18T00:00:00Z,0,0.710906,1
1991-02-19T00:00:00Z,0,0.385795,1
1991-02-20T00:00:00Z,0,0.475246,1
1991-02-21T00:00:00Z,0,0.385893,1
1991-02-22T00:00:00Z,0,0.749423,1
1991-02-23T00:00:00Z,0,0.906896,1
1991-02-24T00:00:00Z,0,0.721456,1
1991-02-25T00:00:00Z,0,1.198602,1
1991-02-26T00:00:00Z,0,1.330435,1
1991-02-27T00:00:00Z,0,1.026314,1
1991-02-28T00:00:00Z,0,0.62562,1
1991-03-01T00:00:00Z,0,0.105605,1
1991-03-02T00:00:00Z,0,-0.2082,1
1991-03-03T00:00:00Z,0,0.30913,1
1991-03-04T00:00:00Z,0,0.419257,1
1991-03-05T00:00:00Z,0,0.243316,1
