time,FLOW,SALT,TEMP
1990-04-21T00:00:00Z,1.58574341,35,12.46988328
1990-04-22T00:00:00Z,1.58574341,35,12.72625925
1990-04-23T00:00:00Z,1.472476022,35,12.98038654
1990-04-24T00:00:00Z,1.472476022,35,13.2329221
1990-04-25T00:00:00Z,1.472476022,35,13.47575415
1990-04-26T00:00:00Z,1.359208636,35,13.70950224
1990-04-27T00:00:00Z,1.472476022,35,13.90217707
1990-04-28T00:00:00Z,1.699010796,35,14.12672823
1990-04-29T00:00:00Z,1.58574341,35,14.38470531
1990-04-30T00:00:00Z,1.472476022,35,14.64497487
1990-05-01T00:00:00Z,1.359208636,35,14.89564484
1990-05-02T00:00:00Z,1.359208636,35,15.14384542
1990-05-03T00:00:00Z,1.359208636,35,15.39560884
1990-05-04T00:00:00Z,1.472476022,35,15.53802678
1990-05-05T00:00:00Z,1.472476022,35,15.76868536
1990-05-06T00:00:00Z,1.472476022,35,16.01820936
1990-05-07T00:00:00Z,1.359208636,35,16.27245853
1990-05-08T00:00:00Z,1.359208636,35,16.50433574
1990-05-09T00:00:00Z,1.812278182,35,16.40319723
1990-05-10T00:00:00Z,5.32356716,35,16.50860726
1990-05-11T00:00:00Z,3.171486818,35,16.77440981
1990-05-12T00:00:00Z,2.265347728,35,16.99029071
1990-05-13T00:00:00Z,1.925545568,35,17.19013282
1990-05-14T00:00:00Z,1.699010796,35,17.40869198
1990-05-15T00:00:00Z,1.58574341,35,17.60298169
1990-05-16T00:00:00Z,2.944952046,35,17.72380799
1990-05-17T00:00:00Z,2.15208034,35,17.9565348
1990-05-18T00:00:00Z,1.812278182,35,18.15492652
1990-05-19T00:00:00Z,2.944952046,35,18.25026521
1990-05-20T00:00:00Z,4.07762591,35,18.45609435
1990-05-21T00:00:00Z,2.4918825,35,18.67462001
1990-05-22T00:00:00Z,2.038812954,35,18.88645611
1990-05-23T00:00:00Z,1.812278182,35,19.08226865
1990-05-24T00:00:00Z,1.699010796,35,19.29969853
1990-05-25T00:00:00Z,1.699010796,35,19.51098504
1990-05-26T00:00:00Z,1.699010796,35,19.72236381
1990-05-27T00:00:00Z,1.58574341,35,19.93710973
1990-05-28T00:00:00Z,1.58574341,35,20.15425766
1990-05-29T00:00:00Z,1.472476022,35,20.37036661
1990-05-30T00:00:00Z,1.472476022,35,20.58427055
1990-05-31T00:00:00Z,1.359208636,35,20.79774301
1990-06-01T00:00:00Z,1.359208636,35,20.96066284
1990-06-02T00:00:00Z,1.58574341,35,21.16091577
1990-06-03T00:00:00Z,1.699010796,35,21.37653617
1990-06-04T00:00:00Z,1.472476022,35,21.57265614
1990-06-05T00:00:00Z,1.472476022,35,21.77238895
1990-06-06T00:00:00Z,1.472476022,35,21.9703416
1990-06-07T00:00:00Z,1.359208636,35,22.17251121
1990-06-08T00:00:00Z,1.472476022,35,22.36054036
1990-06-09T00:00:00Z,1.359208636,35,22.55668421
1990-06-10T00:00:00Z,1.359208636,35,22.75373834
1990-06-11T00:00:00Z,1.359208636,35,22.9460245
1990-06-12T00:00:00Z,1.359208636,35,23.11134509
1990-06-13T00:00:00Z,1.359208636,35,23.21858395
1990-06-14T00:00:00Z,1.359208636,35,23.38982535
1990-06-15T00:00:00Z,1.24594125,35,23.5744846
1990-06-16T00:00:00Z,1.24594125,35,23.65712868
1990-06-17T00:00:00Z,1.812278182,35,23.73167066
1990-06-18T00:00:00Z,1.359208636,35,23.92312536
1990-06-19T00:00:00Z,1.24594125,35,24.08610589
1990-06-20T00:00:00Z,1.132673864,35,24.20371236
1990-06-21T00:00:00Z,1.132673864,35,24.22396885
1990-06-22T00:00:00Z,4.304160682,35,24.16042591
1990-06-23T00:00:00Z,4.643962842,35,24.30225729
1990-06-24T00:00:00Z,2.378615114,35,24.44890241
1990-06-25T00:00:00Z,1.925545568,35,24.56120305
1990-06-26T00:00:00Z,1.925545568,35,24.60380715
1990-06-27T00:00:00Z,1.925545568,35,24.68542321
1990-06-28T00:00:00Z,2.038812954,35,24.65848744
1990-06-29T00:00:00Z,19.93506,35,24.57737944
1990-06-30T00:00:00Z,5.776636704,35,24.70541275
1990-07-01T00:00:00Z,3.964358522,35,24.7822815
1990-07-02T00:00:00Z,2.83168466,35,24.85202233
1990-07-03T00:00:00Z,2.265347728,35,24.93187522
1990-07-04T00:00:00Z,2.038812954,35,25.0166207
1990-07-05T00:00:00Z,1.812278182,35,25.09990123
1990-07-06T00:00:00Z,1.699010796,35,25.17550368
1990-07-07T00:00:00Z,1.699010796,35,25.23552025
1990-07-08T00:00:00Z,1.699010796,35,25.31926248
1990-07-09T00:00:00Z,1.699010796,35,25.40367133
1990-07-10T00:00:00Z,1.58574341,35,25.48251853
1990-07-11T00:00:00Z,1.58574341,35,25.556968
1990-07-12T00:00:00Z,1.472476022,35,25.62931
1990-07-13T00:00:00Z,1.472476022,35,25.70109049
1990-07-14T00:00:00Z,1.472476022,35,25.71686268
1990-07-15T00:00:00Z,1.58574341,35,25.75246409
1990-07-16T00:00:00Z,1.472476022,35,25.81011514
1990-07-17T00:00:00Z,1.472476022,35,25.86386819
1990-07-18T00:00:00Z,1.58574341,35,25.89126936
1990-07-19T00:00:00Z,1.812278182,35,25.89863494
1990-07-20T00:00:00Z,1.699010796,35,25.92252215
1990-07-21T00:00:00Z,1.472476022,35,25.96494707
1990-07-22T00:00:00Z,1.359208636,35,26.00345637
1990-07-23T00:00:00Z,1.24594125,35,26.03310664
1990-07-24T00:00:00Z,1.24594125,35,26.05923537
1990-07-25T00:00:00Z,1.24594125,35,26.08495193
1990-07-26T00:00:00Z,1.098693648,35,26.1096458
1990-07-27T00:00:00Z,1.08736691,35,26.09915851
1990-07-28T00:00:00Z,1.132673864,35,26.04329487
1990-07-29T00:00:00Z,1.24594125,35,25.973184
1990-07-30T00:00:00Z,1.098693648,35,25.97581209
1990-07-31T00:00:00Z,1.019406478,35,25.98407133
1990-08-01T00:00:00Z,0.928792568,35,25.9895102
1990-08-02T00:00:00Z,0.928792568,35,25.98008372
1990-08-03T00:00:00Z,1.053386694,35,25.90706486
1990-08-04T00:00:00Z,1.699010796,35,25.81080753
1990-08-05T00:00:00Z,1.132673864,35,25.7866584
1990-08-06T00:00:00Z,0.985426262,35,25.76085264
1990-08-07T00:00:00Z,0.951446046,35,25.73601596
1990-08-08T00:00:00Z,0.90613909,35,25.71182029
1990-08-09T00:00:00Z,0.849505398,35,25.6783317
1990-08-10T00:00:00Z,0.883485614,35,25.57997697
1990-08-11T00:00:00Z,2.944952046,35,25.4438097
1990-08-12T00:00:00Z,3.284754204,35,25.32594521
1990-08-13T00:00:00Z,1.24594125,35,25.24881837
1990-08-14T00:00:00Z,1.030733216,35,25.18777305
1990-08-15T00:00:00Z,0.962772784,35,25.11884075
1990-08-16T00:00:00Z,0.928792568,35,25.0555148
1990-08-17T00:00:00Z,0.962772784,35,24.93616027
1990-08-18T00:00:00Z,1.58574341,35,24.42676076
1990-08-19T00:00:00Z,5.210299772,35,24.05554391
1990-08-20T00:00:00Z,5.210299772,35,23.87372713
1990-08-21T00:00:00Z,2.718417272,35,23.76897226
1990-08-22T00:00:00Z,1.925545568,35,23.64012713
1990-08-23T00:00:00Z,1.58574341,35,23.50462508
1990-08-24T00:00:00Z,1.359208636,35,23.33549867
1990-08-25T00:00:00Z,1.472476022,35,23.14596012
1990-08-26T00:00:00Z,1.472476022,35,23.02517325
1990-08-27T00:00:00Z,1.359208636,35,22.89934694
1990-08-28T00:00:00Z,1.24594125,35,22.76666754
1990-08-29T00:00:00Z,1.132673864,35,22.63103104
1990-08-30T00:00:00Z,1.098693648,35,22.49722192
1990-08-31T00:00:00Z,1.030733216,35,22.36600541
1990-09-01T00:00:00Z,1.019406478,35,22.23428189
1990-09-02T00:00:00Z,1.053386694,35,22.10468833
1990-09-03T00:00:00Z,1.030733216,35,21.96970777
1990-09-04T00:00:00Z,1.030733216,35,21.83301859
1990-09-05T00:00:00Z,0.996753,35,21.70136969
1990-09-06T00:00:00Z,1.042059954,35,21.56154446
1990-09-07T00:00:00Z,1.08736691,35,21.42661252
1990-09-08T00:00:00Z,1.064713432,35,21.28817296
1990-09-09T00:00:00Z,1.064713432,35,21.12966012
1990-09-10T00:00:00Z,1.132673864,35,20.92052406
1990-09-11T00:00:00Z,1.098693648,35,20.7682141
1990-09-12T00:00:00Z,1.098693648,35,20.62492173
1990-09-13T00:00:00Z,1.098693648,35,20.46447342
1990-09-14T00:00:00Z,1.58574341,35,20.17613934
1990-09-15T00:00:00Z,1.359208636,35,19.99032346
1990-09-16T00:00:00Z,1.24594125,35,19.84072239
1990-09-17T00:00:00Z,1.132673864,35,19.67799579
1990-09-18T00:00:00Z,1.132673864,35,19.49144521
1990-09-19T00:00:00Z,1.24594125,35,19.30336179
1990-09-20T00:00:00Z,1.132673864,35,19.14144155
1990-09-21T00:00:00Z,1.24594125,35,18.87485256
1990-09-22T00:00:00Z,1.132673864,35,18.68569866
1990-09-23T00:00:00Z,1.132673864,35,18.5151844
1990-09-24T00:00:00Z,1.132673864,35,18.33946477
1990-09-25T00:00:00Z,1.132673864,35,18.16309678
1990-09-26T00:00:00Z,1.098693648,35,17.98802115
1990-09-27T00:00:00Z,1.08736691,35,17.81209694
1990-09-28T00:00:00Z,1.064713432,35,17.6353233
1990-09-29T00:00:00Z,1.098693648,35,17.44816188
1990-09-30T00:00:00Z,1.110020386,35,17.23305314
1990-10-01T00:00:00Z,1.098693648,35,17.03753164
1990-10-02T00:00:00Z,1.098693648,35,16.83116397
1990-10-03T00:00:00Z,1.359208636,35,16.53099457
1990-10-04T00:00:00Z,1.472476022,35,16.2544719
1990-10-05T00:00:00Z,1.24594125,35,16.06447891
1990-10-06T00:00:00Z,1.24594125,35,15.88348785
1990-10-07T00:00:00Z,1.132673864,35,15.66136638
1990-10-08T00:00:00Z,1.132673864,35,15.44239095
1990-10-09T00:00:00Z,1.24594125,35,15.12914776
1990-10-10T00:00:00Z,1.359208636,35,14.69449014
1990-10-11T00:00:00Z,1.472476022,35,14.43431233
1990-10-12T00:00:00Z,1.472476022,35,14.27203467
1990-10-13T00:00:00Z,1.359208636,35,14.0704235
1990-10-14T00:00:00Z,1.472476022,35,13.79085547
1990-10-15T00:00:00Z,1.472476022,35,13.55875206
1990-10-16T00:00:00Z,1.472476022,35,13.34414926
1990-10-17T00:00:00Z,1.472476022,35,13.08379834
1990-10-18T00:00:00Z,1.58574341,35,12.7703845
1990-10-19T00:00:00Z,1.359208636,35,12.55880353
1990-10-20T00:00:00Z,1.359208636,35,12.34576133
1990-10-21T00:00:00Z,1.359208636,35,12.10811398
1990-10-22T00:00:00Z,1.359208636,35,11.88746202
1990-10-23T00:00:00Z,1.359208636,35,11.67055031
1990-10-24T00:00:00Z,1.359208636,35,11.45421008
1990-10-25T00:00:00Z,1.359208636,35,11.23967966
1990-10-26T00:00:00Z,1.24594125,35,11.02443967
