Date,Temp
1980-12-15,1.2501148682970324
1980-12-16,1.1349071509000055
1980-12-17,1.0225212241170425
1980-12-18,0.913727782613023
1980-12-19,0.8092129557090288
1980-12-20,0.7079540191750198
1980-12-21,0.6105523843160086
1980-12-22,0.5169944236270112
1980-12-23,0.42900653888000306
1980-12-24,0.3433011622180402
1980-12-25,0.2584211352310035
1980-12-26,0.1794092339270037
1980-12-27,0.10432131291901214
1980-12-28,0.03319039757002429
1980-12-29,-0.05031802741495994
1980-12-30,-0.11714322056297988
1980-12-31,-0.17366347013398808
1981-01-01,-0.23907805059496923
1981-01-02,-0.29477954145500007
1981-01-03,-0.3471076050659576
1981-01-04,-0.3960270251830025
1981-01-05,-0.4406249368909698
1981-01-06,-0.4820314138519848
1981-01-07,-0.5218081740709977
1981-01-08,-0.556968580586954
1981-01-09,-0.588595465791002
1981-01-10,-0.6169456470949513
1981-01-11,-0.6421945273829692
1981-01-12,-0.663760267433986
1981-01-13,-0.6823798669310008
1981-01-14,-0.6966351373669681
1981-01-15,-0.7083829629709726
1981-01-16,-0.7162201923509883
1981-01-17,-0.7205612223949629
1981-01-18,-0.7214083718390043
1981-01-19,-0.7185037064890025
1981-01-20,-0.7121743018460052
1981-01-21,-0.701725509656967
1981-01-22,-0.7077552703249808
1981-01-23,-0.7153172539970001
1981-01-24,-0.7342317314099773
1981-01-25,-0.7631306703249834
1981-01-26,-0.7454018014999519
1981-01-27,-0.7159143591929933
1981-01-28,-0.6860763362329863
1981-01-29,-0.6524193213620038
1981-01-30,-0.6140642718199842
1981-01-31,-0.5670700120819561
1981-02-01,-0.521157399739991
1981-02-02,-0.47072614634299725
1981-02-03,-0.41606543635498383
1981-02-04,-0.3571081441119759
1981-02-05,-0.29270230161199606
1981-02-06,-0.22491527439996162
1981-02-07,-0.15476864426898373
1981-02-08,-0.08060321430497197
1981-02-09,0.002351226540042717
1981-02-10,0.08749711043702746
1981-02-11,0.1707097830230282
1981-02-12,0.26227001336400235
1981-02-13,0.35761796802603385
1981-02-14,0.45682702864104385
1981-02-15,0.5245272437070412
1981-02-16,0.5387565459500365
1981-02-17,0.6434321230220235
1981-02-18,0.7584158482050043
1981-02-19,0.8720934883060067
1981-02-20,0.9864539301860304
1981-02-21,1.0118475920650098
1981-02-22,0.897480637118008
1981-02-23,1.0107681105880033
1981-02-24,1.1163657377490495
1981-02-25,1.2202796742440114
1981-02-26,1.330753494871999
1981-02-27,1.4289989268100385
1981-02-28,1.5537386481840372
1981-03-01,1.6871280539580198
1981-03-02,1.8292418535240245
1981-03-03,1.9805079268950294
1981-03-04,2.1402533794640135
1981-03-05,2.3064980785610487
1981-03-06,2.4785286037920287
1981-03-07,2.6558418898630407
1981-03-08,2.8381719215980183
1981-03-09,3.0247448827080348
1981-03-10,3.214696193310999
1981-03-11,3.40308971651001
1981-03-12,3.6005539717460238
1981-03-13,3.801951442409006
1981-03-14,4.004682299050046
1981-03-15,4.211020015729048
1981-03-16,4.419873874451014
1981-03-17,4.62982080424905
1981-03-18,4.841931965133995
1981-03-19,5.055069654925035
1981-03-20,5.269982309418026
1981-03-21,5.487619610052036
1981-03-22,5.706715489184035
1981-03-23,5.927661461191008
1981-03-24,6.151934493074009
1981-03-25,6.375716566864014
1981-03-26,6.592726878602036
1981-03-27,6.820631048894995
1981-03-28,7.048096888764007
1981-03-29,7.250874848817034
1981-03-30,7.461056435434045
1981-03-31,7.699362826344043
1981-04-01,7.936346296491024
1981-04-02,8.164693864832032
1981-04-03,8.370639942514003
1981-04-04,8.531234108509011
1981-04-05,8.772877648849033
1981-04-06,9.008154451831047
1981-04-07,9.231289875544007
1981-04-08,9.261235907930029
1981-04-09,9.480602242095017
1981-04-10,9.688079805339044
1981-04-11,9.828594069024007
1981-04-12,10.028844046361996
1981-04-13,10.224979201473047
1981-04-14,10.403839356214007
1981-04-15,10.621506913459996
1981-04-16,10.843427258009001
1981-04-17,11.06861211519805
1981-04-18,11.300136434562035
1981-04-19,11.526805906610036
1981-04-20,11.765945941861048
1981-04-21,12.007571391143017
1981-04-22,12.234642410747995
1981-04-23,12.476310241883027
1981-04-24,12.725122121498032
1981-04-25,12.976821792034002
1981-04-26,13.229358400235014
1981-04-27,13.480721403324026
1981-04-28,13.696675765647
1981-04-29,13.947533263991033
1981-04-30,14.194996150129043
1981-05-01,14.442508205081026
1981-05-02,14.692745738213034
1981-05-03,14.94248680988403
1981-05-04,15.191350028004024
1981-05-05,15.435741432154032
1981-05-06,15.684429744828037
1981-05-07,15.93347887886
1981-05-08,16.18177660021803
1981-05-09,16.428910275744045
1981-05-10,16.668326104795028
1981-05-11,16.911722723636046
1981-05-12,17.15782889530601
1981-05-13,17.402790194287036
1981-05-14,17.64553840570801
1981-05-15,17.886729403175025
1981-05-16,18.13136285689103
1981-05-17,18.371522072406037
1981-05-18,18.605845839305005
1981-05-19,18.840714033147037
1981-05-20,19.078732556526006
1981-05-21,19.31846702863703
1981-05-22,19.554972187313012
1981-05-23,19.783925199935027
1981-05-24,19.99507142351905
1981-05-25,20.219687666322045
1981-05-26,20.445387416803044
1981-05-27,20.66112580553505
1981-05-28,20.87753601691702
1981-05-29,21.04912021990401
1981-05-30,21.241654479903048
1981-05-31,21.454307245563996
1981-06-01,21.667413161950037
1981-06-02,21.852806731837006
1981-06-03,21.999434677950035
1981-06-04,22.204890614898034
1981-06-05,22.418945327821007
1981-06-06,22.626803944123026
1981-06-07,22.814707723259005
1981-06-08,22.881337991055034
1981-06-09,23.006569439358998
1981-06-10,23.17978988626703
1981-06-11,23.381803512259012
1981-06-12,23.573805054718036
1981-06-13,23.597714484399035
1981-06-14,23.489949599081
1981-06-15,23.347650859628004
1981-06-16,23.530640810541
1981-06-17,23.674529947135
1981-06-18,23.78667379595703
1981-06-19,23.908240027150043
1981-06-20,23.945868664382033
1981-06-21,24.06594846251403
1981-06-22,24.15939850306404
1981-06-23,24.244515313362
1981-06-24,24.302852992441046
1981-06-25,24.418644489122016
1981-06-26,24.53065411877003
1981-06-27,24.645067336946
1981-06-28,24.722726540419046
1981-06-29,24.83994444484
1981-06-30,24.95568219005702
1981-07-01,25.06697189858204
1981-07-02,25.173199393840036
1981-07-03,25.276496575303042
1981-07-04,25.37890063270504
1981-07-05,25.477993775710047
1981-07-06,25.58125597261204
1981-07-07,25.685828537722045
1981-07-08,25.78425743618601
1981-07-09,25.873173540560003
1981-07-10,25.957821166591998
1981-07-11,25.847558379447037
1981-07-12,25.702881046105006
1981-07-13,25.749379818771047
1981-07-14,25.818206252473033
1981-07-15,25.806673743128044
1981-07-16,25.839940283311023
1981-07-17,25.856831451453047
1981-07-18,25.885654115236036
1981-07-19,25.885043689276017
1981-07-20,25.77802962107205
1981-07-21,25.81567550657803
1981-07-22,25.830202397480036
1981-07-23,25.81425617450003
